show,episode,date,time,link,teaser,moderator,topicsCount,toParse,respondent_first_name,respondent_last_name,respondent_function
Hlavní zprávy - rozhovory a komentáře,Připomínky k balíčku. Turecko dál povede Erdogan.  Hnutí ANO a Evropský parlament,2023-05-29,12:10,https://plus.rozhlas.cz/poledni-publicistika-pripominky-k-balicku-turecko-dal-povede-erdogan-hnuti-ano-a-9002358,"Jaké úpravy vládního úsporného balíčku požadují zástupci tuzemských firem? Co vypověděly turecké prezidentské volby o stavu demokracie a společnosti v zemi, jíž bude i po dvaceti letech u moci vládnout prezident Erdogan?  A proč strana evropských liberálů zvažuje, jestli nevyloučit hnutí ANO ze své poslanecké skupiny v Evropském parlamentu?","Pancíř,Tomáš",3,"Hosté polední publicistika:Jan Rafaj, prezident Svazu průmyslu a dopravyMarek Benda, předseda poslaneckého klubu ODSZahide Senterzi, výkonná ředitelka české kanceláře GreenpeaceZdeňka Trachtová, zpravodajka v Bruselu ",Jan,Rafaj,prezident Svazu průmyslu a dopravy
Hlavní zprávy - rozhovory a komentáře,Připomínky k balíčku. Turecko dál povede Erdogan.  Hnutí ANO a Evropský parlament,2023-05-29,12:10,https://plus.rozhlas.cz/poledni-publicistika-pripominky-k-balicku-turecko-dal-povede-erdogan-hnuti-ano-a-9002358,"Jaké úpravy vládního úsporného balíčku požadují zástupci tuzemských firem? Co vypověděly turecké prezidentské volby o stavu demokracie a společnosti v zemi, jíž bude i po dvaceti letech u moci vládnout prezident Erdogan?  A proč strana evropských liberálů zvažuje, jestli nevyloučit hnutí ANO ze své poslanecké skupiny v Evropském parlamentu?","Pancíř,Tomáš",3,"Hosté polední publicistika:Jan Rafaj, prezident Svazu průmyslu a dopravyMarek Benda, předseda poslaneckého klubu ODSZahide Senterzi, výkonná ředitelka české kanceláře GreenpeaceZdeňka Trachtová, zpravodajka v Bruselu ",Marek,Benda,předseda poslaneckého klubu ODS
Hlavní zprávy - rozhovory a komentáře,Připomínky k balíčku. Turecko dál povede Erdogan.  Hnutí ANO a Evropský parlament,2023-05-29,12:10,https://plus.rozhlas.cz/poledni-publicistika-pripominky-k-balicku-turecko-dal-povede-erdogan-hnuti-ano-a-9002358,"Jaké úpravy vládního úsporného balíčku požadují zástupci tuzemských firem? Co vypověděly turecké prezidentské volby o stavu demokracie a společnosti v zemi, jíž bude i po dvaceti letech u moci vládnout prezident Erdogan?  A proč strana evropských liberálů zvažuje, jestli nevyloučit hnutí ANO ze své poslanecké skupiny v Evropském parlamentu?","Pancíř,Tomáš",3,"Hosté polední publicistika:Jan Rafaj, prezident Svazu průmyslu a dopravyMarek Benda, předseda poslaneckého klubu ODSZahide Senterzi, výkonná ředitelka české kanceláře GreenpeaceZdeňka Trachtová, zpravodajka v Bruselu ",Zahide,Senterzi,výkonná ředitelka české kanceláře Greenpeace
Hlavní zprávy - rozhovory a komentáře,Připomínky k balíčku. Turecko dál povede Erdogan.  Hnutí ANO a Evropský parlament,2023-05-29,12:10,https://plus.rozhlas.cz/poledni-publicistika-pripominky-k-balicku-turecko-dal-povede-erdogan-hnuti-ano-a-9002358,"Jaké úpravy vládního úsporného balíčku požadují zástupci tuzemských firem? Co vypověděly turecké prezidentské volby o stavu demokracie a společnosti v zemi, jíž bude i po dvaceti letech u moci vládnout prezident Erdogan?  A proč strana evropských liberálů zvažuje, jestli nevyloučit hnutí ANO ze své poslanecké skupiny v Evropském parlamentu?","Pancíř,Tomáš",3,"Hosté polední publicistika:Jan Rafaj, prezident Svazu průmyslu a dopravyMarek Benda, předseda poslaneckého klubu ODSZahide Senterzi, výkonná ředitelka české kanceláře GreenpeaceZdeňka Trachtová, zpravodajka v Bruselu ",Zdeňka,Trachtová,zpravodajka v Bruselu
Hlavní zprávy - rozhovory a komentáře,Sudetoněmecký sjezd. Volby v Turecku. Festival v Cannes. MS v hokeji,2023-05-28,12:10,https://plus.rozhlas.cz/poledni-publicistika-sudetonemecky-sjezd-volby-v-turecku-festival-v-cannes-ms-v-9001704,"Co je ještě potřeba zlepšovat na česko-německých vztazích? Co bude znamenat pro Evropu, pokud se prezidentem Turecka znovu stane Recep Tayyip Erdogan? Jaký je letošní vítězný film festivalu v Cannes? A co dovedlo až do překvapivého finále Mistrovství světa v hokeji tým Německa?","Kroc,Vladimír",4,"Hosté polední publicistiky:Libor Rouček, politologBřetislav Tureček, vedoucí Centra pro studium Blízkého východu Metropolitní univerzity PrahaPavel Sladký, filmový expertPetr Kadeřábek, sportovní redakce",Libor,Rouček,politolog
Hlavní zprávy - rozhovory a komentáře,Sudetoněmecký sjezd. Volby v Turecku. Festival v Cannes. MS v hokeji,2023-05-28,12:10,https://plus.rozhlas.cz/poledni-publicistika-sudetonemecky-sjezd-volby-v-turecku-festival-v-cannes-ms-v-9001704,"Co je ještě potřeba zlepšovat na česko-německých vztazích? Co bude znamenat pro Evropu, pokud se prezidentem Turecka znovu stane Recep Tayyip Erdogan? Jaký je letošní vítězný film festivalu v Cannes? A co dovedlo až do překvapivého finále Mistrovství světa v hokeji tým Německa?","Kroc,Vladimír",4,"Hosté polední publicistiky:Libor Rouček, politologBřetislav Tureček, vedoucí Centra pro studium Blízkého východu Metropolitní univerzity PrahaPavel Sladký, filmový expertPetr Kadeřábek, sportovní redakce",Břetislav,Tureček,vedoucí Centra pro studium Blízkého východu Metropolitní univerzity Praha
Hlavní zprávy - rozhovory a komentáře,Sudetoněmecký sjezd. Volby v Turecku. Festival v Cannes. MS v hokeji,2023-05-28,12:10,https://plus.rozhlas.cz/poledni-publicistika-sudetonemecky-sjezd-volby-v-turecku-festival-v-cannes-ms-v-9001704,"Co je ještě potřeba zlepšovat na česko-německých vztazích? Co bude znamenat pro Evropu, pokud se prezidentem Turecka znovu stane Recep Tayyip Erdogan? Jaký je letošní vítězný film festivalu v Cannes? A co dovedlo až do překvapivého finále Mistrovství světa v hokeji tým Německa?","Kroc,Vladimír",4,"Hosté polední publicistiky:Libor Rouček, politologBřetislav Tureček, vedoucí Centra pro studium Blízkého východu Metropolitní univerzity PrahaPavel Sladký, filmový expertPetr Kadeřábek, sportovní redakce",Pavel,Sladký,filmový expert
Hlavní zprávy - rozhovory a komentáře,Sudetoněmecký sjezd. Volby v Turecku. Festival v Cannes. MS v hokeji,2023-05-28,12:10,https://plus.rozhlas.cz/poledni-publicistika-sudetonemecky-sjezd-volby-v-turecku-festival-v-cannes-ms-v-9001704,"Co je ještě potřeba zlepšovat na česko-německých vztazích? Co bude znamenat pro Evropu, pokud se prezidentem Turecka znovu stane Recep Tayyip Erdogan? Jaký je letošní vítězný film festivalu v Cannes? A co dovedlo až do překvapivého finále Mistrovství světa v hokeji tým Německa?","Kroc,Vladimír",4,"Hosté polední publicistiky:Libor Rouček, politologBřetislav Tureček, vedoucí Centra pro studium Blízkého východu Metropolitní univerzity PrahaPavel Sladký, filmový expertPetr Kadeřábek, sportovní redakce",Petr,Kadeřábek,sportovní redakce
Hlavní zprávy - rozhovory a komentáře,Ukrajinská protiofenziva. Henry Kissinger. Dotace na zalesňování,2023-05-27,12:10,https://plus.rozhlas.cz/poledni-publicistika-ukrajinska-protiofenziva-henry-kissinger-dotace-na-9001473,"Dá se z vyjádření tajemníka ukrajinské bezpečnostní rady Oleksije Danilova odhadnout, kdy Ukrajina spustí očekávanou protiofenzivu? Jak dobrým politickým stratégem byl americký politik a diplomat Henry Kissinger, který se dnes dožívá sta let? A kdo může žádat o dotace na vysazování stromů na polích a pastvinách?","Kroc,Vladimír",3,"Hosté polední publicistiky:Michal Smetana, Institut mezinárodních studií FSV UKIgor Lukeš, profesor historie a mezinárodních vztahů na Bostonské univerzitě v USAVojtěch Bílý, vedoucí tiskového oddělení Ministerstva zemědělství",Michal,Smetana,Institut mezinárodních studií FSV UK
Hlavní zprávy - rozhovory a komentáře,Ukrajinská protiofenziva. Henry Kissinger. Dotace na zalesňování,2023-05-27,12:10,https://plus.rozhlas.cz/poledni-publicistika-ukrajinska-protiofenziva-henry-kissinger-dotace-na-9001473,"Dá se z vyjádření tajemníka ukrajinské bezpečnostní rady Oleksije Danilova odhadnout, kdy Ukrajina spustí očekávanou protiofenzivu? Jak dobrým politickým stratégem byl americký politik a diplomat Henry Kissinger, který se dnes dožívá sta let? A kdo může žádat o dotace na vysazování stromů na polích a pastvinách?","Kroc,Vladimír",3,"Hosté polední publicistiky:Michal Smetana, Institut mezinárodních studií FSV UKIgor Lukeš, profesor historie a mezinárodních vztahů na Bostonské univerzitě v USAVojtěch Bílý, vedoucí tiskového oddělení Ministerstva zemědělství",Igor,Lukeš,profesor historie a mezinárodních vztahů na Bostonské univerzitě v USA
Hlavní zprávy - rozhovory a komentáře,Ukrajinská protiofenziva. Henry Kissinger. Dotace na zalesňování,2023-05-27,12:10,https://plus.rozhlas.cz/poledni-publicistika-ukrajinska-protiofenziva-henry-kissinger-dotace-na-9001473,"Dá se z vyjádření tajemníka ukrajinské bezpečnostní rady Oleksije Danilova odhadnout, kdy Ukrajina spustí očekávanou protiofenzivu? Jak dobrým politickým stratégem byl americký politik a diplomat Henry Kissinger, který se dnes dožívá sta let? A kdo může žádat o dotace na vysazování stromů na polích a pastvinách?","Kroc,Vladimír",3,"Hosté polední publicistiky:Michal Smetana, Institut mezinárodních studií FSV UKIgor Lukeš, profesor historie a mezinárodních vztahů na Bostonské univerzitě v USAVojtěch Bílý, vedoucí tiskového oddělení Ministerstva zemědělství",Vojtěch,Bílý,vedoucí tiskového oddělení Ministerstva zemědělství
Hlavní zprávy - rozhovory a komentáře,Ústup rodných čísel. Protipožární opatření národního parku. Sudetské vztahy,2023-05-26,18:10,https://plus.rozhlas.cz/odpoledni-publicistika-ustup-rodnych-cisel-protipozarni-opatreni-narodniho-parku-9001245,Jak nákladný a efektivní bude útlum používání rodných čísel? Jak se v Národním parku České Švýcarsko brání proti žhářům? Jaké jsou současné vztahy mezi Čechy a sudetskými Němci?,"Kroc,Vladimír",3,"Hosty Vladimíra Kroce byli:Michal Bláha, zakladatel projektu Hlídač státuPetr Kříž, ředitel Správy Národního parku České Švýcarsko Robert Schuster, vedoucí zahraniční rubriky Lidových novin ",Michal,Bláha,zakladatel projektu Hlídač státu
Hlavní zprávy - rozhovory a komentáře,Ústup rodných čísel. Protipožární opatření národního parku. Sudetské vztahy,2023-05-26,18:10,https://plus.rozhlas.cz/odpoledni-publicistika-ustup-rodnych-cisel-protipozarni-opatreni-narodniho-parku-9001245,Jak nákladný a efektivní bude útlum používání rodných čísel? Jak se v Národním parku České Švýcarsko brání proti žhářům? Jaké jsou současné vztahy mezi Čechy a sudetskými Němci?,"Kroc,Vladimír",3,"Hosty Vladimíra Kroce byli:Michal Bláha, zakladatel projektu Hlídač státuPetr Kříž, ředitel Správy Národního parku České Švýcarsko Robert Schuster, vedoucí zahraniční rubriky Lidových novin ",Petr,Kříž,ředitel Správy Národního parku České Švýcarsko
Hlavní zprávy - rozhovory a komentáře,Ústup rodných čísel. Protipožární opatření národního parku. Sudetské vztahy,2023-05-26,18:10,https://plus.rozhlas.cz/odpoledni-publicistika-ustup-rodnych-cisel-protipozarni-opatreni-narodniho-parku-9001245,Jak nákladný a efektivní bude útlum používání rodných čísel? Jak se v Národním parku České Švýcarsko brání proti žhářům? Jaké jsou současné vztahy mezi Čechy a sudetskými Němci?,"Kroc,Vladimír",3,"Hosty Vladimíra Kroce byli:Michal Bláha, zakladatel projektu Hlídač státuPetr Kříž, ředitel Správy Národního parku České Švýcarsko Robert Schuster, vedoucí zahraniční rubriky Lidových novin ",Robert,Schuster,vedoucí zahraniční rubriky Lidových novin
Hlavní zprávy - rozhovory a komentáře,Vláda a přijetí eura. Ilegální migrace do Německa. Atentát na královnu Alžbětu II. Čeští hokejisté na MS,2023-05-26,12:10,https://plus.rozhlas.cz/poledni-publicistika-vlada-a-prijeti-eura-ilegalni-migrace-do-nemecka-atentat-na-9000921,Proč vláda už nechce v tomto volebním období řešit přijetí eura? Kolik nelegálních migrantů teď přechází z Česka do Německa? Hrozil královně Alžbětě II. během návštěvy USA reálně atentát? A proč odjíždějí čeští hokejisté z Mistrovství světa s nejhorším výsledkem v historii?,"Kroc,Vladimír",4,"Hosty Vladimíra Kroce jsou:Petr Hartman, komentátor Čro;Robert Stojanov, Provozně ekonomická fakulta Mendelovy Univerzity;Jan Fingerland, komentátor ČRo;Petr Kadeřábek, sportovní komentátor.",Petr,Hartman,komentátor Čro
Hlavní zprávy - rozhovory a komentáře,Vláda a přijetí eura. Ilegální migrace do Německa. Atentát na královnu Alžbětu II. Čeští hokejisté na MS,2023-05-26,12:10,https://plus.rozhlas.cz/poledni-publicistika-vlada-a-prijeti-eura-ilegalni-migrace-do-nemecka-atentat-na-9000921,Proč vláda už nechce v tomto volebním období řešit přijetí eura? Kolik nelegálních migrantů teď přechází z Česka do Německa? Hrozil královně Alžbětě II. během návštěvy USA reálně atentát? A proč odjíždějí čeští hokejisté z Mistrovství světa s nejhorším výsledkem v historii?,"Kroc,Vladimír",4,"Hosty Vladimíra Kroce jsou:Petr Hartman, komentátor Čro;Robert Stojanov, Provozně ekonomická fakulta Mendelovy Univerzity;Jan Fingerland, komentátor ČRo;Petr Kadeřábek, sportovní komentátor.",Robert,Stojanov,Provozně ekonomická fakulta Mendelovy Univerzity
Hlavní zprávy - rozhovory a komentáře,Vláda a přijetí eura. Ilegální migrace do Německa. Atentát na královnu Alžbětu II. Čeští hokejisté na MS,2023-05-26,12:10,https://plus.rozhlas.cz/poledni-publicistika-vlada-a-prijeti-eura-ilegalni-migrace-do-nemecka-atentat-na-9000921,Proč vláda už nechce v tomto volebním období řešit přijetí eura? Kolik nelegálních migrantů teď přechází z Česka do Německa? Hrozil královně Alžbětě II. během návštěvy USA reálně atentát? A proč odjíždějí čeští hokejisté z Mistrovství světa s nejhorším výsledkem v historii?,"Kroc,Vladimír",4,"Hosty Vladimíra Kroce jsou:Petr Hartman, komentátor Čro;Robert Stojanov, Provozně ekonomická fakulta Mendelovy Univerzity;Jan Fingerland, komentátor ČRo;Petr Kadeřábek, sportovní komentátor.",Jan,Fingerland,komentátor ČRo
Hlavní zprávy - rozhovory a komentáře,Vláda a přijetí eura. Ilegální migrace do Německa. Atentát na královnu Alžbětu II. Čeští hokejisté na MS,2023-05-26,12:10,https://plus.rozhlas.cz/poledni-publicistika-vlada-a-prijeti-eura-ilegalni-migrace-do-nemecka-atentat-na-9000921,Proč vláda už nechce v tomto volebním období řešit přijetí eura? Kolik nelegálních migrantů teď přechází z Česka do Německa? Hrozil královně Alžbětě II. během návštěvy USA reálně atentát? A proč odjíždějí čeští hokejisté z Mistrovství světa s nejhorším výsledkem v historii?,"Kroc,Vladimír",4,"Hosty Vladimíra Kroce jsou:Petr Hartman, komentátor Čro;Robert Stojanov, Provozně ekonomická fakulta Mendelovy Univerzity;Jan Fingerland, komentátor ČRo;Petr Kadeřábek, sportovní komentátor.",Petr,Kadeřábek,sportovní komentátor
Interview Plus,"Žijeme v demokracii, není důvod anonymní oznamovatele démonizovat, říká Bonuš z Rekonstrukce státu",2023-04-27,11:34,https://plus.rozhlas.cz/zijeme-v-demokracii-neni-duvod-anonymni-oznamovatele-demonizovat-rika-bonus-z-8981160,"Ochrana anonymních oznamovatelů je podle nevládních organizací nedostatečná a nezmění to ani nový zákon, který prošel Poslaneckou sněmovnou. „Víme, že 58 procent všech oznámení je anonymních, typicky se týkají závažnějších protiprávních jednání, naopak lidé se spíš podepíší pod nějakou banalitu. Nevidíme důvod anonymitu démonizovat,“ říká právník iniciativy Rekonstrukce státu Věnek Bonuš.","Bumba,Jan",1,"Poslechněte si celé Interview Plus Jana Bumby. Hostem je Věnek Bonuš, právník iniciativy Rekonstrukce státu",Bonuš,Věnek, právník iniciativy Rekonstrukce státu
